{'store_id': '3863', 'e_id': '2133', 'review_score': '6', 'sales_id': '5790694'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '1', 'sales_id': '9706636'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '2', 'sales_id': '1093545'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '4', 'sales_id': '4630748'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '10', 'sales_id': '2878141'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '9', 'sales_id': '5953004'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '5', 'sales_id': '9412576'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '8', 'sales_id': '24853'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '6', 'sales_id': '5824153'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '5', 'sales_id': '2672086'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '9', 'sales_id': '3762578'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '0', 'sales_id': '6599231'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '8', 'sales_id': '9771785'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '8', 'sales_id': '5069142'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '4', 'sales_id': '7034308'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '5', 'sales_id': '8996846'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '7', 'sales_id': '7172622'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '10', 'sales_id': '1273604'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '7', 'sales_id': '1915897'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '10', 'sales_id': '2144056'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '2', 'sales_id': '5489827'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '9', 'sales_id': '330594'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '0', 'sales_id': '1249422'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '2', 'sales_id': '1346228'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '4', 'sales_id': '2692025'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '6', 'sales_id': '3778845'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '8', 'sales_id': '8801704'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '3', 'sales_id': '1486138'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '4', 'sales_id': '859243'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '6', 'sales_id': '433102'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '6', 'sales_id': '2128125'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '10', 'sales_id': '5532004'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '3', 'sales_id': '2124015'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '5', 'sales_id': '4171737'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '5', 'sales_id': '8867395'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '6', 'sales_id': '5800844'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '5', 'sales_id': '8719981'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '10', 'sales_id': '7447449'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '7', 'sales_id': '8935812'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '0', 'sales_id': '759656'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '10', 'sales_id': '6413402'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '10', 'sales_id': '1392887'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '2', 'sales_id': '9992695'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '9', 'sales_id': '1629560'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '9', 'sales_id': '7645264'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '3', 'sales_id': '3198068'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '10', 'sales_id': '1269989'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '0', 'sales_id': '4820838'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '4', 'sales_id': '2976328'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '9', 'sales_id': '4804091'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '4', 'sales_id': '5431332'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '1', 'sales_id': '5375211'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '9', 'sales_id': '5321014'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '10', 'sales_id': '1970270'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '2', 'sales_id': '6767383'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '8', 'sales_id': '7662454'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '7', 'sales_id': '9091383'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '3', 'sales_id': '1164221'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '9', 'sales_id': '6330256'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '10', 'sales_id': '5244747'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '10', 'sales_id': '1563432'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '0', 'sales_id': '8603442'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '3', 'sales_id': '5566933'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '10', 'sales_id': '4412193'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '9', 'sales_id': '9575204'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '10', 'sales_id': '7610170'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '0', 'sales_id': '6450270'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '3', 'sales_id': '8177426'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '1', 'sales_id': '8751015'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '10', 'sales_id': '2932280'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '5', 'sales_id': '4647006'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '1', 'sales_id': '1785763'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '6', 'sales_id': '2581153'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '7', 'sales_id': '9274713'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '10', 'sales_id': '578102'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '4', 'sales_id': '7547177'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '1', 'sales_id': '3741618'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '0', 'sales_id': '4873662'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '0', 'sales_id': '5453512'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '0', 'sales_id': '2834346'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '2', 'sales_id': '9893090'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '9', 'sales_id': '1022679'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '2', 'sales_id': '3622071'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '5', 'sales_id': '9625309'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '6', 'sales_id': '762913'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '7', 'sales_id': '4421728'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '4', 'sales_id': '2709084'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '0', 'sales_id': '2045896'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '1', 'sales_id': '4331347'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '3', 'sales_id': '3715854'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '7', 'sales_id': '1992678'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '6', 'sales_id': '6834312'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '6', 'sales_id': '8874322'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '8', 'sales_id': '6418618'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '7', 'sales_id': '8122069'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '1', 'sales_id': '1146971'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '2', 'sales_id': '8716924'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '7', 'sales_id': '6332089'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '4', 'sales_id': '6928315'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '3', 'sales_id': '7786410'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '6', 'sales_id': '1993698'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '8', 'sales_id': '6262668'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '9', 'sales_id': '9025114'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '3', 'sales_id': '5568724'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '3', 'sales_id': '2619258'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '4', 'sales_id': '9616415'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '4', 'sales_id': '574678'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '2', 'sales_id': '3894321'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '7', 'sales_id': '9688631'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '2', 'sales_id': '5387249'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '5', 'sales_id': '7658322'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '1', 'sales_id': '348775'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '7', 'sales_id': '7623168'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '10', 'sales_id': '4680611'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '2', 'sales_id': '6598778'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '0', 'sales_id': '5311773'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '4', 'sales_id': '7075654'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '9', 'sales_id': '3152095'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '2', 'sales_id': '8920094'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '9', 'sales_id': '9206716'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '4', 'sales_id': '4281205'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '1', 'sales_id': '296905'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '3', 'sales_id': '2186003'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '5', 'sales_id': '5654236'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '0', 'sales_id': '3279578'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '9', 'sales_id': '7371075'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '9', 'sales_id': '2787351'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '5', 'sales_id': '9702644'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '4', 'sales_id': '7387971'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '4', 'sales_id': '9918560'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '6', 'sales_id': '9918245'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '4', 'sales_id': '9775357'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '10', 'sales_id': '5676677'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '7', 'sales_id': '3800082'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '3', 'sales_id': '3250570'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '5', 'sales_id': '5416400'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '4', 'sales_id': '7724702'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '7', 'sales_id': '3912342'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '1', 'sales_id': '3463295'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '8', 'sales_id': '3273208'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '1', 'sales_id': '768133'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '8', 'sales_id': '9574872'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '8', 'sales_id': '6806529'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '1', 'sales_id': '2901711'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '6', 'sales_id': '654879'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '3', 'sales_id': '8025396'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '5', 'sales_id': '3408522'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '8', 'sales_id': '7455203'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '1', 'sales_id': '9957955'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '5', 'sales_id': '3572408'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '2', 'sales_id': '9165268'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '4', 'sales_id': '9036183'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '5', 'sales_id': '6897613'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '8', 'sales_id': '6249072'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '8', 'sales_id': '7062224'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '10', 'sales_id': '2729713'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '5', 'sales_id': '8977108'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '2', 'sales_id': '3656806'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '2', 'sales_id': '9612901'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '9', 'sales_id': '6384493'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '9', 'sales_id': '2213597'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '9', 'sales_id': '27772'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '3', 'sales_id': '5402558'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '4', 'sales_id': '6595755'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '2', 'sales_id': '3457064'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '7', 'sales_id': '4283977'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '7', 'sales_id': '9611020'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '8', 'sales_id': '6349842'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '5', 'sales_id': '6208170'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '1', 'sales_id': '9338569'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '10', 'sales_id': '1896246'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '7', 'sales_id': '9853469'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '7', 'sales_id': '5904760'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '0', 'sales_id': '828900'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '6', 'sales_id': '51581'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '4', 'sales_id': '2180407'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '6', 'sales_id': '6216909'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '1', 'sales_id': '1956042'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '1', 'sales_id': '5849063'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '0', 'sales_id': '6811275'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '6', 'sales_id': '5983366'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '6', 'sales_id': '9420099'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '3', 'sales_id': '2095483'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '8', 'sales_id': '8339671'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '10', 'sales_id': '5529608'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '4', 'sales_id': '2070108'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '7', 'sales_id': '9123699'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '3', 'sales_id': '1870716'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '3', 'sales_id': '1129214'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '8', 'sales_id': '7264923'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '6', 'sales_id': '3662696'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '8', 'sales_id': '1803361'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '0', 'sales_id': '1505878'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '3', 'sales_id': '6800741'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '7', 'sales_id': '5006721'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '4', 'sales_id': '4327760'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '10', 'sales_id': '6851581'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '0', 'sales_id': '6148618'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '5', 'sales_id': '6889621'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '1', 'sales_id': '4663517'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '1', 'sales_id': '7923803'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '7', 'sales_id': '672514'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '2', 'sales_id': '9665676'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '1', 'sales_id': '3169963'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '4', 'sales_id': '1464217'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '10', 'sales_id': '4401280'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '10', 'sales_id': '1819202'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '0', 'sales_id': '5647885'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '4', 'sales_id': '6414703'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '2', 'sales_id': '3508152'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '1', 'sales_id': '2569774'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '7', 'sales_id': '8517391'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '3', 'sales_id': '5550192'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '5', 'sales_id': '4160381'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '4', 'sales_id': '8110961'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '9', 'sales_id': '7861488'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '10', 'sales_id': '3946538'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '10', 'sales_id': '9591837'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '4', 'sales_id': '4382778'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '3', 'sales_id': '5452717'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '6', 'sales_id': '7332089'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '3', 'sales_id': '3110838'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '1', 'sales_id': '9526447'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '0', 'sales_id': '6071719'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '4', 'sales_id': '5224215'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '4', 'sales_id': '7384748'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '1', 'sales_id': '9964768'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '9', 'sales_id': '2005747'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '7', 'sales_id': '105030'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '0', 'sales_id': '1346947'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '0', 'sales_id': '9849219'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '3', 'sales_id': '2963412'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '2', 'sales_id': '1201377'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '0', 'sales_id': '840382'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '7', 'sales_id': '6504718'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '5', 'sales_id': '7967723'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '3', 'sales_id': '750835'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '0', 'sales_id': '500003'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '3', 'sales_id': '7973588'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '1', 'sales_id': '8045261'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '6', 'sales_id': '8470205'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '9', 'sales_id': '1772700'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '4', 'sales_id': '5882320'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '2', 'sales_id': '8185312'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '8', 'sales_id': '2992606'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '0', 'sales_id': '6700031'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '1', 'sales_id': '7481891'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '5', 'sales_id': '1283302'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '4', 'sales_id': '6055030'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '9', 'sales_id': '7356484'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '9', 'sales_id': '9625304'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '7', 'sales_id': '6897531'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '1', 'sales_id': '194541'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '4', 'sales_id': '2832155'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '9', 'sales_id': '9156398'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '4', 'sales_id': '3326683'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '8', 'sales_id': '3905336'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '7', 'sales_id': '5673301'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '4', 'sales_id': '7800903'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '6', 'sales_id': '676574'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '5', 'sales_id': '5880091'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '7', 'sales_id': '238453'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '5', 'sales_id': '804274'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '9', 'sales_id': '6890683'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '1', 'sales_id': '4791474'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '6', 'sales_id': '8132269'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '8', 'sales_id': '4586043'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '2', 'sales_id': '4361474'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '1', 'sales_id': '4511648'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '2', 'sales_id': '6939338'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '1', 'sales_id': '2979124'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '1', 'sales_id': '5821518'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '10', 'sales_id': '2718806'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '9', 'sales_id': '3012558'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '6', 'sales_id': '5507988'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '1', 'sales_id': '6447167'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '10', 'sales_id': '8634657'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '10', 'sales_id': '9197318'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '2', 'sales_id': '5299958'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '3', 'sales_id': '9018841'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '3', 'sales_id': '7714111'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '2', 'sales_id': '8668774'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '10', 'sales_id': '4870842'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '5', 'sales_id': '9799416'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '7', 'sales_id': '859664'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '6', 'sales_id': '8288537'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '6', 'sales_id': '2156884'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '10', 'sales_id': '5735145'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '0', 'sales_id': '173512'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '3', 'sales_id': '1489740'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '1', 'sales_id': '9363212'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '2', 'sales_id': '3405048'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '3', 'sales_id': '121542'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '0', 'sales_id': '5515364'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '1', 'sales_id': '8586066'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '7', 'sales_id': '1999785'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '9', 'sales_id': '1873785'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '2', 'sales_id': '3669489'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '1', 'sales_id': '4590076'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '2', 'sales_id': '1795450'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '3', 'sales_id': '4628029'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '5', 'sales_id': '4118297'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '2', 'sales_id': '8263364'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '7', 'sales_id': '5077584'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '3', 'sales_id': '9475040'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '0', 'sales_id': '7963111'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '5', 'sales_id': '2801'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '1', 'sales_id': '6999391'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '0', 'sales_id': '1150789'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '6', 'sales_id': '2543361'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '1', 'sales_id': '7088558'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '6', 'sales_id': '1402024'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '8', 'sales_id': '127169'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '1', 'sales_id': '9083529'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '4', 'sales_id': '6927530'}
{'store_id': '3863', 'e_id': '2133', 'review_score': '8', 'sales_id': '1513571'}
{'store_id': '1467', 'e_id': '6510', 'review_score': '10', 'sales_id': '3811299'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '0', 'sales_id': '4152305'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '8', 'sales_id': '7916642'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '2', 'sales_id': '8698790'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '10', 'sales_id': '2431788'}
{'store_id': '1467', 'e_id': '2061', 'review_score': '9', 'sales_id': '3198203'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '9', 'sales_id': '7762675'}
{'store_id': '3863', 'e_id': '7292', 'review_score': '2', 'sales_id': '5201574'}
{'store_id': '1467', 'e_id': '8938', 'review_score': '3', 'sales_id': '6041268'}
{'store_id': '3863', 'e_id': '3679', 'review_score': '6', 'sales_id': '3017064'}
