{'store_id': 3484, 'e_id': 7786, 'review_score': 7, 'sales_id': 6044318}
{'store_id': 3484, 'e_id': 7786, 'review_score': 10, 'sales_id': 4808045}
{'store_id': 3484, 'e_id': 7786, 'review_score': 7, 'sales_id': 4406257}
{'store_id': 3484, 'e_id': 7786, 'review_score': 10, 'sales_id': 2251529}
{'store_id': 2366, 'e_id': 3299, 'review_score': 1, 'sales_id': 9381361}
{'store_id': 3484, 'e_id': 5199, 'review_score': 9, 'sales_id': 9261130}
{'store_id': 2366, 'e_id': 4208, 'review_score': 10, 'sales_id': 9035790}
{'store_id': 3484, 'e_id': 8, 'review_score': 7, 'sales_id': 450929}
{'store_id': 3484, 'e_id': 8, 'review_score': 8, 'sales_id': 126297}
{'store_id': 3484, 'e_id': 5199, 'review_score': 2, 'sales_id': 9654136}
{'store_id': 3484, 'e_id': 5199, 'review_score': 0, 'sales_id': 1959062}
{'store_id': 2366, 'e_id': 3299, 'review_score': 6, 'sales_id': 5139597}
{'store_id': 3484, 'e_id': 5199, 'review_score': 10, 'sales_id': 672801}
{'store_id': 2366, 'e_id': 3299, 'review_score': 7, 'sales_id': 8430854}
{'store_id': 2366, 'e_id': 2668, 'review_score': 1, 'sales_id': 4681506}
{'store_id': 3484, 'e_id': 5199, 'review_score': 4, 'sales_id': 5599763}
{'store_id': 2366, 'e_id': 4208, 'review_score': 6, 'sales_id': 4798842}
{'store_id': 3484, 'e_id': 7786, 'review_score': 0, 'sales_id': 1170593}
{'store_id': 3484, 'e_id': 8, 'review_score': 0, 'sales_id': 6011981}
{'store_id': 2366, 'e_id': 3299, 'review_score': 2, 'sales_id': 6531976}
{'store_id': 2366, 'e_id': 4208, 'review_score': 5, 'sales_id': 1857001}
{'store_id': 3484, 'e_id': 8, 'review_score': 6, 'sales_id': 3740191}
{'store_id': 2366, 'e_id': 2668, 'review_score': 10, 'sales_id': 2123160}
{'store_id': 3484, 'e_id': 7786, 'review_score': 7, 'sales_id': 7796022}
{'store_id': 3484, 'e_id': 7786, 'review_score': 9, 'sales_id': 107628}
{'store_id': 2366, 'e_id': 3299, 'review_score': 4, 'sales_id': 1740265}
{'store_id': 2366, 'e_id': 4208, 'review_score': 4, 'sales_id': 4074017}
{'store_id': 2366, 'e_id': 4208, 'review_score': 0, 'sales_id': 5505940}
{'store_id': 2366, 'e_id': 2668, 'review_score': 4, 'sales_id': 925303}
{'store_id': 3484, 'e_id': 5199, 'review_score': 8, 'sales_id': 1300884}
{'store_id': 3484, 'e_id': 8, 'review_score': 9, 'sales_id': 7166547}
{'store_id': 3484, 'e_id': 8, 'review_score': 2, 'sales_id': 676758}
{'store_id': 2366, 'e_id': 4208, 'review_score': 10, 'sales_id': 6679925}
{'store_id': 2366, 'e_id': 2668, 'review_score': 4, 'sales_id': 5985873}
{'store_id': 3484, 'e_id': 7786, 'review_score': 0, 'sales_id': 4378335}
{'store_id': 2366, 'e_id': 4208, 'review_score': 8, 'sales_id': 1328047}
{'store_id': 2366, 'e_id': 4208, 'review_score': 1, 'sales_id': 8563974}
{'store_id': 2366, 'e_id': 4208, 'review_score': 1, 'sales_id': 9969212}
{'store_id': 2366, 'e_id': 4208, 'review_score': 1, 'sales_id': 849920}
{'store_id': 3484, 'e_id': 5199, 'review_score': 10, 'sales_id': 4306537}
{'store_id': 3484, 'e_id': 5199, 'review_score': 1, 'sales_id': 2995925}
{'store_id': 3484, 'e_id': 8, 'review_score': 4, 'sales_id': 6619540}
{'store_id': 3484, 'e_id': 7786, 'review_score': 10, 'sales_id': 1824417}
{'store_id': 3484, 'e_id': 8, 'review_score': 9, 'sales_id': 50079}
{'store_id': 2366, 'e_id': 3299, 'review_score': 6, 'sales_id': 6333709}
{'store_id': 3484, 'e_id': 7786, 'review_score': 7, 'sales_id': 1743859}
{'store_id': 3484, 'e_id': 8, 'review_score': 2, 'sales_id': 3893312}
{'store_id': 3484, 'e_id': 8, 'review_score': 2, 'sales_id': 6206803}
{'store_id': 3484, 'e_id': 8, 'review_score': 8, 'sales_id': 5030408}
{'store_id': 2366, 'e_id': 4208, 'review_score': 7, 'sales_id': 4424946}
{'store_id': 2366, 'e_id': 3299, 'review_score': 3, 'sales_id': 3288058}
{'store_id': 3484, 'e_id': 7786, 'review_score': 0, 'sales_id': 5648586}
{'store_id': 2366, 'e_id': 2668, 'review_score': 0, 'sales_id': 3746177}
{'store_id': 3484, 'e_id': 5199, 'review_score': 6, 'sales_id': 7917676}
{'store_id': 3484, 'e_id': 7786, 'review_score': 0, 'sales_id': 3570925}
{'store_id': 2366, 'e_id': 4208, 'review_score': 3, 'sales_id': 3463396}
{'store_id': 2366, 'e_id': 4208, 'review_score': 2, 'sales_id': 994360}
{'store_id': 2366, 'e_id': 2668, 'review_score': 8, 'sales_id': 6285359}
{'store_id': 2366, 'e_id': 3299, 'review_score': 0, 'sales_id': 7838061}
{'store_id': 2366, 'e_id': 2668, 'review_score': 1, 'sales_id': 9732979}
{'store_id': 3484, 'e_id': 8, 'review_score': 0, 'sales_id': 5580793}
{'store_id': 2366, 'e_id': 3299, 'review_score': 3, 'sales_id': 9575296}
{'store_id': 3484, 'e_id': 5199, 'review_score': 9, 'sales_id': 1564312}
{'store_id': 3484, 'e_id': 8, 'review_score': 10, 'sales_id': 2024397}
{'store_id': 3484, 'e_id': 5199, 'review_score': 3, 'sales_id': 2193475}
{'store_id': 3484, 'e_id': 8, 'review_score': 4, 'sales_id': 8777179}
{'store_id': 3484, 'e_id': 5199, 'review_score': 1, 'sales_id': 2105194}
{'store_id': 2366, 'e_id': 3299, 'review_score': 5, 'sales_id': 1298191}
{'store_id': 2366, 'e_id': 3299, 'review_score': 4, 'sales_id': 6713571}
{'store_id': 3484, 'e_id': 5199, 'review_score': 5, 'sales_id': 2095478}
{'store_id': 2366, 'e_id': 3299, 'review_score': 5, 'sales_id': 8406370}
{'store_id': 3484, 'e_id': 5199, 'review_score': 10, 'sales_id': 5565540}
{'store_id': 3484, 'e_id': 8, 'review_score': 2, 'sales_id': 1058599}
{'store_id': 3484, 'e_id': 8, 'review_score': 0, 'sales_id': 561917}
{'store_id': 3484, 'e_id': 8, 'review_score': 8, 'sales_id': 6898567}
{'store_id': 3484, 'e_id': 7786, 'review_score': 9, 'sales_id': 1450131}
{'store_id': 3484, 'e_id': 8, 'review_score': 10, 'sales_id': 4700198}
{'store_id': 3484, 'e_id': 7786, 'review_score': 2, 'sales_id': 7238360}
{'store_id': 3484, 'e_id': 5199, 'review_score': 0, 'sales_id': 7924779}
{'store_id': 2366, 'e_id': 4208, 'review_score': 4, 'sales_id': 5037762}
{'store_id': 3484, 'e_id': 5199, 'review_score': 7, 'sales_id': 9187731}
{'store_id': 2366, 'e_id': 4208, 'review_score': 2, 'sales_id': 5727396}
{'store_id': 2366, 'e_id': 2668, 'review_score': 2, 'sales_id': 9093907}
{'store_id': 2366, 'e_id': 3299, 'review_score': 8, 'sales_id': 1143825}
{'store_id': 2366, 'e_id': 3299, 'review_score': 4, 'sales_id': 3396754}
{'store_id': 2366, 'e_id': 4208, 'review_score': 9, 'sales_id': 6933369}
{'store_id': 2366, 'e_id': 3299, 'review_score': 10, 'sales_id': 24379}
{'store_id': 2366, 'e_id': 3299, 'review_score': 8, 'sales_id': 9584343}
{'store_id': 3484, 'e_id': 5199, 'review_score': 5, 'sales_id': 2572384}
{'store_id': 2366, 'e_id': 2668, 'review_score': 8, 'sales_id': 5154976}
{'store_id': 3484, 'e_id': 8, 'review_score': 4, 'sales_id': 5728954}
{'store_id': 3484, 'e_id': 5199, 'review_score': 9, 'sales_id': 3658608}
{'store_id': 2366, 'e_id': 3299, 'review_score': 7, 'sales_id': 9148104}
{'store_id': 2366, 'e_id': 2668, 'review_score': 10, 'sales_id': 7752276}
{'store_id': 2366, 'e_id': 4208, 'review_score': 5, 'sales_id': 2005163}
{'store_id': 3484, 'e_id': 7786, 'review_score': 6, 'sales_id': 5293665}
{'store_id': 3484, 'e_id': 7786, 'review_score': 7, 'sales_id': 3192436}
{'store_id': 2366, 'e_id': 3299, 'review_score': 7, 'sales_id': 2037473}
{'store_id': 3484, 'e_id': 7786, 'review_score': 8, 'sales_id': 7092874}
{'store_id': 3484, 'e_id': 8, 'review_score': 3, 'sales_id': 2138120}
{'store_id': 2366, 'e_id': 3299, 'review_score': 5, 'sales_id': 402764}
{'store_id': 3484, 'e_id': 5199, 'review_score': 2, 'sales_id': 1026248}
{'store_id': 2366, 'e_id': 3299, 'review_score': 3, 'sales_id': 2682790}
{'store_id': 3484, 'e_id': 5199, 'review_score': 5, 'sales_id': 6710479}
{'store_id': 3484, 'e_id': 5199, 'review_score': 7, 'sales_id': 2576665}
{'store_id': 3484, 'e_id': 5199, 'review_score': 3, 'sales_id': 5393363}
{'store_id': 3484, 'e_id': 8, 'review_score': 0, 'sales_id': 7008069}
{'store_id': 3484, 'e_id': 5199, 'review_score': 7, 'sales_id': 1888567}
{'store_id': 2366, 'e_id': 3299, 'review_score': 4, 'sales_id': 4141410}
{'store_id': 2366, 'e_id': 3299, 'review_score': 1, 'sales_id': 8119413}
{'store_id': 2366, 'e_id': 3299, 'review_score': 7, 'sales_id': 5372092}
{'store_id': 3484, 'e_id': 5199, 'review_score': 10, 'sales_id': 3941861}
{'store_id': 3484, 'e_id': 5199, 'review_score': 8, 'sales_id': 228958}
{'store_id': 3484, 'e_id': 5199, 'review_score': 2, 'sales_id': 937474}
{'store_id': 3484, 'e_id': 8, 'review_score': 8, 'sales_id': 3315591}
{'store_id': 3484, 'e_id': 5199, 'review_score': 9, 'sales_id': 8968232}
{'store_id': 2366, 'e_id': 4208, 'review_score': 8, 'sales_id': 2403484}
{'store_id': 3484, 'e_id': 8, 'review_score': 6, 'sales_id': 5778040}
{'store_id': 2366, 'e_id': 3299, 'review_score': 6, 'sales_id': 1423047}
{'store_id': 2366, 'e_id': 4208, 'review_score': 0, 'sales_id': 8019411}
{'store_id': 2366, 'e_id': 2668, 'review_score': 2, 'sales_id': 1971436}
{'store_id': 3484, 'e_id': 7786, 'review_score': 7, 'sales_id': 9798650}
{'store_id': 2366, 'e_id': 3299, 'review_score': 3, 'sales_id': 8961635}
{'store_id': 2366, 'e_id': 3299, 'review_score': 0, 'sales_id': 5912510}
{'store_id': 3484, 'e_id': 5199, 'review_score': 5, 'sales_id': 6577772}
{'store_id': 3484, 'e_id': 7786, 'review_score': 0, 'sales_id': 7816896}
{'store_id': 2366, 'e_id': 3299, 'review_score': 7, 'sales_id': 7400322}
{'store_id': 3484, 'e_id': 8, 'review_score': 4, 'sales_id': 2239724}
{'store_id': 3484, 'e_id': 5199, 'review_score': 8, 'sales_id': 9966103}
{'store_id': 3484, 'e_id': 7786, 'review_score': 7, 'sales_id': 5842476}
{'store_id': 2366, 'e_id': 3299, 'review_score': 10, 'sales_id': 3899382}
{'store_id': 2366, 'e_id': 3299, 'review_score': 7, 'sales_id': 5739382}
{'store_id': 2366, 'e_id': 4208, 'review_score': 10, 'sales_id': 581873}
{'store_id': 3484, 'e_id': 5199, 'review_score': 0, 'sales_id': 3953979}
{'store_id': 3484, 'e_id': 7786, 'review_score': 8, 'sales_id': 2118905}
{'store_id': 2366, 'e_id': 4208, 'review_score': 10, 'sales_id': 9706432}
{'store_id': 2366, 'e_id': 2668, 'review_score': 10, 'sales_id': 5005610}
{'store_id': 3484, 'e_id': 8, 'review_score': 7, 'sales_id': 3438770}
{'store_id': 2366, 'e_id': 4208, 'review_score': 2, 'sales_id': 5066513}
{'store_id': 2366, 'e_id': 3299, 'review_score': 8, 'sales_id': 6326841}
{'store_id': 3484, 'e_id': 7786, 'review_score': 5, 'sales_id': 7780029}
{'store_id': 3484, 'e_id': 8, 'review_score': 0, 'sales_id': 83575}
{'store_id': 2366, 'e_id': 2668, 'review_score': 7, 'sales_id': 3048193}
{'store_id': 3484, 'e_id': 7786, 'review_score': 10, 'sales_id': 6463551}
{'store_id': 2366, 'e_id': 3299, 'review_score': 3, 'sales_id': 7263321}
{'store_id': 3484, 'e_id': 5199, 'review_score': 10, 'sales_id': 9835994}
{'store_id': 3484, 'e_id': 5199, 'review_score': 9, 'sales_id': 9839467}
{'store_id': 2366, 'e_id': 3299, 'review_score': 9, 'sales_id': 8762809}
{'store_id': 2366, 'e_id': 4208, 'review_score': 3, 'sales_id': 1215444}
{'store_id': 2366, 'e_id': 3299, 'review_score': 0, 'sales_id': 4053723}
{'store_id': 3484, 'e_id': 8, 'review_score': 0, 'sales_id': 4028878}
{'store_id': 2366, 'e_id': 4208, 'review_score': 3, 'sales_id': 2782875}
{'store_id': 2366, 'e_id': 3299, 'review_score': 10, 'sales_id': 3394328}
{'store_id': 3484, 'e_id': 8, 'review_score': 6, 'sales_id': 2303245}
{'store_id': 2366, 'e_id': 4208, 'review_score': 6, 'sales_id': 2936113}
{'store_id': 3484, 'e_id': 7786, 'review_score': 8, 'sales_id': 4958395}
{'store_id': 2366, 'e_id': 2668, 'review_score': 0, 'sales_id': 5087723}
{'store_id': 3484, 'e_id': 7786, 'review_score': 3, 'sales_id': 6083857}
{'store_id': 2366, 'e_id': 3299, 'review_score': 4, 'sales_id': 7640289}
{'store_id': 2366, 'e_id': 4208, 'review_score': 2, 'sales_id': 6156619}
{'store_id': 3484, 'e_id': 7786, 'review_score': 8, 'sales_id': 7077353}
{'store_id': 3484, 'e_id': 8, 'review_score': 6, 'sales_id': 1940422}
{'store_id': 2366, 'e_id': 4208, 'review_score': 3, 'sales_id': 7777306}
{'store_id': 2366, 'e_id': 4208, 'review_score': 7, 'sales_id': 1190693}
{'store_id': 3484, 'e_id': 5199, 'review_score': 4, 'sales_id': 9914433}
{'store_id': 3484, 'e_id': 7786, 'review_score': 10, 'sales_id': 2869540}
{'store_id': 3484, 'e_id': 8, 'review_score': 4, 'sales_id': 926251}
{'store_id': 3484, 'e_id': 5199, 'review_score': 10, 'sales_id': 7604424}
{'store_id': 2366, 'e_id': 4208, 'review_score': 10, 'sales_id': 757886}
{'store_id': 3484, 'e_id': 5199, 'review_score': 6, 'sales_id': 514744}
{'store_id': 3484, 'e_id': 8, 'review_score': 2, 'sales_id': 4481948}
{'store_id': 2366, 'e_id': 2668, 'review_score': 6, 'sales_id': 7982729}
{'store_id': 2366, 'e_id': 3299, 'review_score': 10, 'sales_id': 4802946}
{'store_id': 3484, 'e_id': 5199, 'review_score': 4, 'sales_id': 3480760}
{'store_id': 3484, 'e_id': 5199, 'review_score': 2, 'sales_id': 8090283}
{'store_id': 3484, 'e_id': 8, 'review_score': 1, 'sales_id': 3628231}
{'store_id': 2366, 'e_id': 4208, 'review_score': 7, 'sales_id': 4865709}
{'store_id': 2366, 'e_id': 4208, 'review_score': 2, 'sales_id': 9749068}
{'store_id': 2366, 'e_id': 4208, 'review_score': 1, 'sales_id': 9327756}
{'store_id': 2366, 'e_id': 2668, 'review_score': 7, 'sales_id': 4768368}
{'store_id': 3484, 'e_id': 7786, 'review_score': 9, 'sales_id': 7655852}
{'store_id': 3484, 'e_id': 8, 'review_score': 7, 'sales_id': 9772126}
{'store_id': 3484, 'e_id': 7786, 'review_score': 9, 'sales_id': 121554}
{'store_id': 3484, 'e_id': 5199, 'review_score': 10, 'sales_id': 3900061}
{'store_id': 3484, 'e_id': 5199, 'review_score': 2, 'sales_id': 9007788}
{'store_id': 3484, 'e_id': 8, 'review_score': 6, 'sales_id': 7010099}
{'store_id': 3484, 'e_id': 5199, 'review_score': 8, 'sales_id': 6625740}
{'store_id': 3484, 'e_id': 7786, 'review_score': 6, 'sales_id': 856461}
{'store_id': 2366, 'e_id': 3299, 'review_score': 9, 'sales_id': 5415775}
{'store_id': 2366, 'e_id': 3299, 'review_score': 10, 'sales_id': 8142003}
{'store_id': 2366, 'e_id': 2668, 'review_score': 6, 'sales_id': 6180288}
{'store_id': 3484, 'e_id': 8, 'review_score': 4, 'sales_id': 2291021}
{'store_id': 2366, 'e_id': 2668, 'review_score': 7, 'sales_id': 2572267}
{'store_id': 3484, 'e_id': 8, 'review_score': 5, 'sales_id': 8317378}
{'store_id': 2366, 'e_id': 2668, 'review_score': 6, 'sales_id': 1177281}
{'store_id': 3484, 'e_id': 8, 'review_score': 7, 'sales_id': 8375651}
{'store_id': 3484, 'e_id': 7786, 'review_score': 7, 'sales_id': 2391402}
{'store_id': 3484, 'e_id': 8, 'review_score': 4, 'sales_id': 330674}
{'store_id': 3484, 'e_id': 5199, 'review_score': 10, 'sales_id': 3858350}
{'store_id': 3484, 'e_id': 7786, 'review_score': 10, 'sales_id': 6568139}
{'store_id': 2366, 'e_id': 3299, 'review_score': 2, 'sales_id': 9506869}
{'store_id': 2366, 'e_id': 4208, 'review_score': 7, 'sales_id': 7209074}
{'store_id': 2366, 'e_id': 3299, 'review_score': 6, 'sales_id': 6250828}
{'store_id': 2366, 'e_id': 3299, 'review_score': 7, 'sales_id': 6504960}
{'store_id': 2366, 'e_id': 2668, 'review_score': 5, 'sales_id': 1540194}
{'store_id': 2366, 'e_id': 3299, 'review_score': 8, 'sales_id': 4673533}
{'store_id': 3484, 'e_id': 7786, 'review_score': 7, 'sales_id': 239701}
{'store_id': 3484, 'e_id': 8, 'review_score': 4, 'sales_id': 7393587}
{'store_id': 2366, 'e_id': 2668, 'review_score': 9, 'sales_id': 8793088}
{'store_id': 3484, 'e_id': 8, 'review_score': 6, 'sales_id': 2130096}
{'store_id': 2366, 'e_id': 2668, 'review_score': 2, 'sales_id': 1537265}
{'store_id': 3484, 'e_id': 5199, 'review_score': 8, 'sales_id': 131707}
{'store_id': 3484, 'e_id': 8, 'review_score': 9, 'sales_id': 4698302}
{'store_id': 3484, 'e_id': 8, 'review_score': 8, 'sales_id': 2752313}
{'store_id': 2366, 'e_id': 2668, 'review_score': 2, 'sales_id': 9814802}
{'store_id': 3484, 'e_id': 5199, 'review_score': 5, 'sales_id': 9112071}
{'store_id': 2366, 'e_id': 3299, 'review_score': 0, 'sales_id': 9271384}
{'store_id': 2366, 'e_id': 2668, 'review_score': 6, 'sales_id': 1960111}
{'store_id': 3484, 'e_id': 5199, 'review_score': 10, 'sales_id': 5819974}
{'store_id': 3484, 'e_id': 8, 'review_score': 1, 'sales_id': 8606300}
{'store_id': 2366, 'e_id': 4208, 'review_score': 10, 'sales_id': 8508059}
{'store_id': 2366, 'e_id': 3299, 'review_score': 6, 'sales_id': 6310291}
{'store_id': 3484, 'e_id': 5199, 'review_score': 6, 'sales_id': 5022753}
{'store_id': 2366, 'e_id': 2668, 'review_score': 6, 'sales_id': 4338660}
{'store_id': 3484, 'e_id': 7786, 'review_score': 2, 'sales_id': 9230806}
{'store_id': 2366, 'e_id': 3299, 'review_score': 9, 'sales_id': 9397921}
{'store_id': 2366, 'e_id': 3299, 'review_score': 9, 'sales_id': 8317006}
{'store_id': 2366, 'e_id': 4208, 'review_score': 10, 'sales_id': 9476205}
{'store_id': 3484, 'e_id': 5199, 'review_score': 9, 'sales_id': 3752078}
{'store_id': 3484, 'e_id': 7786, 'review_score': 0, 'sales_id': 3916482}
{'store_id': 2366, 'e_id': 2668, 'review_score': 1, 'sales_id': 8366247}
{'store_id': 2366, 'e_id': 2668, 'review_score': 6, 'sales_id': 633334}
{'store_id': 3484, 'e_id': 8, 'review_score': 6, 'sales_id': 8117411}
{'store_id': 2366, 'e_id': 2668, 'review_score': 8, 'sales_id': 8160137}
{'store_id': 2366, 'e_id': 2668, 'review_score': 10, 'sales_id': 7659812}
{'store_id': 3484, 'e_id': 5199, 'review_score': 9, 'sales_id': 5501322}
{'store_id': 3484, 'e_id': 8, 'review_score': 9, 'sales_id': 3026316}
{'store_id': 2366, 'e_id': 4208, 'review_score': 10, 'sales_id': 1079644}
{'store_id': 2366, 'e_id': 4208, 'review_score': 5, 'sales_id': 1465164}
{'store_id': 2366, 'e_id': 4208, 'review_score': 4, 'sales_id': 9814960}
{'store_id': 2366, 'e_id': 3299, 'review_score': 1, 'sales_id': 5053192}
{'store_id': 3484, 'e_id': 7786, 'review_score': 9, 'sales_id': 5930101}
{'store_id': 2366, 'e_id': 4208, 'review_score': 4, 'sales_id': 4051709}
{'store_id': 2366, 'e_id': 3299, 'review_score': 8, 'sales_id': 7304365}
{'store_id': 3484, 'e_id': 5199, 'review_score': 5, 'sales_id': 8973391}
{'store_id': 2366, 'e_id': 4208, 'review_score': 3, 'sales_id': 7128205}
{'store_id': 2366, 'e_id': 2668, 'review_score': 7, 'sales_id': 865838}
{'store_id': 3484, 'e_id': 8, 'review_score': 9, 'sales_id': 1841861}
{'store_id': 3484, 'e_id': 5199, 'review_score': 3, 'sales_id': 1161109}
{'store_id': 3484, 'e_id': 5199, 'review_score': 2, 'sales_id': 365959}
{'store_id': 2366, 'e_id': 2668, 'review_score': 1, 'sales_id': 148326}
{'store_id': 3484, 'e_id': 8, 'review_score': 5, 'sales_id': 3877199}
{'store_id': 3484, 'e_id': 8, 'review_score': 3, 'sales_id': 4661270}
{'store_id': 3484, 'e_id': 8, 'review_score': 0, 'sales_id': 1373771}
{'store_id': 2366, 'e_id': 2668, 'review_score': 8, 'sales_id': 1832442}
{'store_id': 2366, 'e_id': 4208, 'review_score': 6, 'sales_id': 7734334}
{'store_id': 2366, 'e_id': 2668, 'review_score': 0, 'sales_id': 6367401}
{'store_id': 3484, 'e_id': 8, 'review_score': 1, 'sales_id': 1337592}
{'store_id': 2366, 'e_id': 2668, 'review_score': 3, 'sales_id': 3433132}
{'store_id': 3484, 'e_id': 7786, 'review_score': 9, 'sales_id': 111419}
{'store_id': 2366, 'e_id': 4208, 'review_score': 3, 'sales_id': 1543101}
{'store_id': 3484, 'e_id': 5199, 'review_score': 5, 'sales_id': 8766734}
{'store_id': 2366, 'e_id': 2668, 'review_score': 5, 'sales_id': 7072079}
{'store_id': 3484, 'e_id': 5199, 'review_score': 1, 'sales_id': 7117743}
{'store_id': 3484, 'e_id': 5199, 'review_score': 0, 'sales_id': 341080}
{'store_id': 2366, 'e_id': 4208, 'review_score': 9, 'sales_id': 7064270}
{'store_id': 2366, 'e_id': 3299, 'review_score': 5, 'sales_id': 8146999}
{'store_id': 3484, 'e_id': 8, 'review_score': 2, 'sales_id': 543704}
{'store_id': 3484, 'e_id': 5199, 'review_score': 6, 'sales_id': 9021100}
{'store_id': 2366, 'e_id': 4208, 'review_score': 8, 'sales_id': 7948997}
{'store_id': 3484, 'e_id': 7786, 'review_score': 3, 'sales_id': 8786356}
{'store_id': 2366, 'e_id': 3299, 'review_score': 3, 'sales_id': 5365860}
{'store_id': 2366, 'e_id': 3299, 'review_score': 1, 'sales_id': 7195658}
{'store_id': 2366, 'e_id': 4208, 'review_score': 0, 'sales_id': 7655482}
{'store_id': 3484, 'e_id': 7786, 'review_score': 4, 'sales_id': 8305470}
{'store_id': 3484, 'e_id': 8, 'review_score': 2, 'sales_id': 1452379}
{'store_id': 3484, 'e_id': 7786, 'review_score': 1, 'sales_id': 2932523}
{'store_id': 3484, 'e_id': 8, 'review_score': 5, 'sales_id': 9440363}
{'store_id': 2366, 'e_id': 3299, 'review_score': 7, 'sales_id': 8733089}
{'store_id': 2366, 'e_id': 3299, 'review_score': 3, 'sales_id': 2525405}
{'store_id': 3484, 'e_id': 8, 'review_score': 0, 'sales_id': 5994724}
{'store_id': 3484, 'e_id': 8, 'review_score': 8, 'sales_id': 3111649}
{'store_id': 2366, 'e_id': 2668, 'review_score': 5, 'sales_id': 6222611}
{'store_id': 2366, 'e_id': 3299, 'review_score': 4, 'sales_id': 800494}
{'store_id': 2366, 'e_id': 4208, 'review_score': 2, 'sales_id': 8024804}
{'store_id': 2366, 'e_id': 3299, 'review_score': 8, 'sales_id': 4983867}
{'store_id': 2366, 'e_id': 3299, 'review_score': 9, 'sales_id': 9569415}
{'store_id': 2366, 'e_id': 2668, 'review_score': 8, 'sales_id': 9731192}
{'store_id': 3484, 'e_id': 8, 'review_score': 5, 'sales_id': 9480698}
{'store_id': 3484, 'e_id': 5199, 'review_score': 2, 'sales_id': 2188656}
{'store_id': 2366, 'e_id': 3299, 'review_score': 7, 'sales_id': 1594012}
{'store_id': 3484, 'e_id': 8, 'review_score': 2, 'sales_id': 9946631}
{'store_id': 3484, 'e_id': 7786, 'review_score': 1, 'sales_id': 1517547}
{'store_id': 3484, 'e_id': 8, 'review_score': 1, 'sales_id': 364037}
{'store_id': 3484, 'e_id': 7786, 'review_score': 5, 'sales_id': 1664532}
{'store_id': 2366, 'e_id': 2668, 'review_score': 10, 'sales_id': 7263240}
{'store_id': 3484, 'e_id': 7786, 'review_score': 7, 'sales_id': 7657958}
{'store_id': 2366, 'e_id': 2668, 'review_score': 3, 'sales_id': 6339117}
{'store_id': 3484, 'e_id': 8, 'review_score': 0, 'sales_id': 1621103}
{'store_id': 3484, 'e_id': 5199, 'review_score': 1, 'sales_id': 426552}
{'store_id': 2366, 'e_id': 3299, 'review_score': 9, 'sales_id': 7952045}
{'store_id': 3484, 'e_id': 5199, 'review_score': 2, 'sales_id': 3146917}
{'store_id': 3484, 'e_id': 8, 'review_score': 0, 'sales_id': 2604053}
{'store_id': 3484, 'e_id': 5199, 'review_score': 9, 'sales_id': 4351812}
{'store_id': 3484, 'e_id': 7786, 'review_score': 3, 'sales_id': 6452287}
{'store_id': 3484, 'e_id': 7786, 'review_score': 7, 'sales_id': 2309605}
{'store_id': 2366, 'e_id': 4208, 'review_score': 8, 'sales_id': 8220283}
{'store_id': 3484, 'e_id': 7786, 'review_score': 2, 'sales_id': 6483180}
{'store_id': 3484, 'e_id': 5199, 'review_score': 7, 'sales_id': 1508036}
{'store_id': 2366, 'e_id': 2668, 'review_score': 9, 'sales_id': 25572}
{'store_id': 2366, 'e_id': 4208, 'review_score': 3, 'sales_id': 8656635}
{'store_id': 3484, 'e_id': 5199, 'review_score': 9, 'sales_id': 2429588}
{'store_id': 3484, 'e_id': 8, 'review_score': 4, 'sales_id': 3191035}
{'store_id': 3484, 'e_id': 5199, 'review_score': 3, 'sales_id': 9232447}
{'store_id': 3484, 'e_id': 5199, 'review_score': 7, 'sales_id': 3662677}
{'store_id': 2366, 'e_id': 3299, 'review_score': 5, 'sales_id': 5872036}
{'store_id': 3484, 'e_id': 8, 'review_score': 1, 'sales_id': 2995713}
{'store_id': 3484, 'e_id': 5199, 'review_score': 9, 'sales_id': 6472296}
{'store_id': 2366, 'e_id': 2668, 'review_score': 4, 'sales_id': 1618781}
{'store_id': 2366, 'e_id': 2668, 'review_score': 3, 'sales_id': 4473844}
{'store_id': 3484, 'e_id': 5199, 'review_score': 8, 'sales_id': 1121383}
{'store_id': 3484, 'e_id': 5199, 'review_score': 6, 'sales_id': 5743367}
{'store_id': 2366, 'e_id': 4208, 'review_score': 1, 'sales_id': 5274817}
{'store_id': 2366, 'e_id': 4208, 'review_score': 7, 'sales_id': 9328056}
{'store_id': 3484, 'e_id': 5199, 'review_score': 6, 'sales_id': 6776091}
{'store_id': 3484, 'e_id': 7786, 'review_score': 5, 'sales_id': 3086744}
{'store_id': 3484, 'e_id': 8, 'review_score': 0, 'sales_id': 8736542}
{'store_id': 3484, 'e_id': 7786, 'review_score': 10, 'sales_id': 3985584}
{'store_id': 3484, 'e_id': 8, 'review_score': 8, 'sales_id': 7539169}
{'store_id': 2366, 'e_id': 4208, 'review_score': 0, 'sales_id': 9504366}
{'store_id': 2366, 'e_id': 3299, 'review_score': 7, 'sales_id': 4424161}
{'store_id': 2366, 'e_id': 3299, 'review_score': 2, 'sales_id': 6237298}
{'store_id': 3484, 'e_id': 8, 'review_score': 4, 'sales_id': 4638840}
{'store_id': 2366, 'e_id': 2668, 'review_score': 1, 'sales_id': 4987916}
