(1308, 4594, 9, 5506343)
(1308, 7963, 3, 4691192)
(1308, 6379, 6, 7413418)
(9952, 6164, 9, 6472391)
(9952, 9774, 2, 4884546)
(9952, 3451, 9, 6451594)
(9952, 9774, 10, 6979536)
(1308, 4594, 1, 5033043)
(1308, 7963, 8, 1288592)
(1308, 6379, 7, 1466100)
(1308, 4594, 5, 8481972)
(9952, 3451, 4, 7069776)
(1308, 7963, 1, 2010533)
(9952, 6164, 1, 1010827)
(9952, 6164, 7, 9494256)
(1308, 6379, 10, 1127519)
(9952, 3451, 10, 6842968)
(1308, 7963, 6, 4980541)
(1308, 6379, 1, 3235393)
(1308, 7963, 5, 4868493)
(9952, 9774, 7, 482746)
(9952, 9774, 8, 3525683)
(9952, 9774, 8, 5592728)
(1308, 7963, 10, 5719339)
(1308, 7963, 6, 1553504)
(1308, 4594, 1, 2097203)
(1308, 7963, 8, 9360240)
(1308, 4594, 2, 6621391)
(9952, 6164, 5, 8996377)
(9952, 6164, 5, 1636575)
(9952, 3451, 4, 4595944)
(1308, 6379, 8, 2476878)
(1308, 6379, 5, 488128)
(1308, 4594, 3, 2907535)
(9952, 3451, 3, 9332958)
(1308, 7963, 10, 2032622)
(1308, 4594, 9, 3021221)
(1308, 6379, 9, 4891311)
(9952, 3451, 4, 4768059)
(9952, 3451, 3, 1351442)
(1308, 7963, 1, 9269153)
(9952, 3451, 2, 3420219)
(1308, 7963, 10, 2582419)
(9952, 3451, 4, 2220451)
(1308, 4594, 3, 9008335)
(9952, 9774, 5, 5412732)
(9952, 9774, 2, 5915568)
(9952, 3451, 9, 4846892)
(1308, 6379, 5, 1757637)
(9952, 3451, 2, 4315010)
(9952, 9774, 9, 6809929)
(1308, 4594, 1, 8642838)
(1308, 6379, 1, 7855223)
(1308, 6379, 1, 9379371)
(9952, 3451, 1, 6802750)
(1308, 6379, 3, 1106339)
(1308, 7963, 2, 5592710)
(9952, 6164, 8, 3385554)
(9952, 9774, 8, 4097393)
(1308, 7963, 3, 9078361)
(9952, 9774, 9, 5397495)
(9952, 3451, 1, 3310284)
(9952, 9774, 9, 7845167)
(1308, 6379, 10, 9287976)
(9952, 3451, 10, 4634755)
(1308, 7963, 10, 9430124)
(9952, 3451, 10, 578131)
(1308, 7963, 9, 7618353)
(1308, 4594, 6, 6273493)
(9952, 6164, 7, 8046547)
(1308, 7963, 8, 4713582)
(1308, 4594, 9, 5211684)
(1308, 6379, 2, 7852621)
(9952, 6164, 6, 3841428)
(1308, 6379, 10, 7007420)
(9952, 9774, 3, 2674377)
(9952, 6164, 6, 912445)
(9952, 6164, 1, 1929968)
(1308, 7963, 4, 9108964)
(9952, 6164, 10, 7162130)
(9952, 6164, 9, 7402081)
(9952, 6164, 3, 6576136)
(9952, 6164, 7, 338994)
(1308, 7963, 8, 5861046)
(9952, 6164, 7, 6536502)
(1308, 4594, 8, 3112157)
(1308, 6379, 7, 5192898)
(9952, 3451, 10, 6427579)
(1308, 6379, 4, 7447778)
(9952, 6164, 9, 8807984)
(1308, 6379, 4, 1795131)
(9952, 9774, 5, 6118125)
(1308, 4594, 3, 8946329)
(1308, 4594, 2, 4080850)
(9952, 3451, 7, 7731645)
(9952, 6164, 5, 7788176)
(9952, 6164, 3, 8114048)
(1308, 4594, 5, 3155701)
(9952, 6164, 1, 9739072)
(9952, 3451, 9, 6341806)
(1308, 7963, 9, 7729205)
(1308, 4594, 10, 750180)
(9952, 9774, 5, 1904746)
(1308, 6379, 4, 7417138)
(1308, 6379, 4, 5930524)
(9952, 6164, 2, 9154313)
(1308, 4594, 5, 6126563)
(9952, 6164, 1, 5937570)
(9952, 3451, 6, 3251221)
(9952, 6164, 4, 7593601)
(9952, 9774, 10, 5631980)
(9952, 9774, 1, 1490727)
(9952, 9774, 3, 4578705)
(1308, 7963, 4, 6886719)
(1308, 6379, 3, 8417543)
(9952, 6164, 5, 3541261)
(1308, 6379, 7, 670346)
(1308, 6379, 10, 8199759)
(9952, 6164, 1, 3930703)
(9952, 3451, 7, 4528840)
(9952, 9774, 1, 465406)
(9952, 3451, 5, 7120238)
(9952, 9774, 2, 5098934)
(1308, 4594, 7, 2347033)
(9952, 3451, 6, 7072001)
(9952, 9774, 9, 7097238)
(9952, 6164, 5, 670291)
(9952, 9774, 3, 7445652)
(9952, 9774, 4, 7386586)
(1308, 4594, 4, 6555501)
(9952, 9774, 8, 9970008)
(1308, 4594, 8, 4107851)
(9952, 6164, 8, 7124105)
(1308, 4594, 2, 1164968)
(9952, 9774, 9, 8766635)
(1308, 7963, 9, 5790379)
(9952, 3451, 9, 9986073)
(9952, 3451, 5, 4896457)
(9952, 6164, 7, 9332770)
(9952, 6164, 9, 4962187)
(1308, 7963, 4, 2329346)
(1308, 6379, 3, 2211217)
(1308, 4594, 5, 9968787)
(1308, 7963, 4, 3198119)
(9952, 6164, 4, 755505)
(1308, 6379, 10, 9078768)
(9952, 9774, 2, 7752145)
(1308, 4594, 2, 343302)
(1308, 6379, 6, 8586383)
(9952, 3451, 2, 763962)
(1308, 4594, 7, 7778666)
(9952, 6164, 7, 1209330)
(9952, 6164, 4, 4278843)
(1308, 7963, 10, 2377482)
(9952, 6164, 7, 2792498)
(1308, 7963, 8, 6712101)
(1308, 4594, 3, 3717120)
(9952, 6164, 10, 6674691)
(9952, 9774, 5, 8511356)
(9952, 9774, 5, 7538102)
(9952, 6164, 10, 7145574)
(9952, 3451, 9, 5578846)
(9952, 6164, 10, 5812351)
(9952, 9774, 2, 448907)
(9952, 9774, 4, 9198940)
(1308, 7963, 9, 1624656)
(1308, 7963, 3, 7070885)
(9952, 6164, 9, 3281051)
(9952, 6164, 3, 6549795)
(9952, 9774, 3, 6318119)
(9952, 6164, 8, 7990839)
(1308, 6379, 7, 6175206)
(1308, 4594, 3, 1031366)
(1308, 7963, 10, 8355642)
(9952, 9774, 6, 8408100)
(1308, 6379, 2, 8283169)
(1308, 7963, 7, 7786045)
(1308, 7963, 5, 9687973)
(1308, 7963, 4, 6669335)
(1308, 6379, 2, 7311394)
(1308, 7963, 6, 6392912)
(9952, 9774, 8, 5120099)
(1308, 4594, 7, 9986958)
(1308, 4594, 5, 8548988)
(9952, 9774, 9, 1464485)
(1308, 6379, 4, 2006708)
(1308, 4594, 1, 7524861)
(9952, 6164, 5, 1197586)
(1308, 6379, 7, 6818811)
(1308, 6379, 4, 2167152)
(9952, 3451, 6, 3882455)
(9952, 3451, 9, 9570138)
(9952, 6164, 5, 2202462)
(1308, 7963, 8, 3093830)
(1308, 4594, 2, 2911162)
(1308, 4594, 3, 9987204)
(9952, 3451, 9, 2398023)
(9952, 9774, 8, 8951031)
(9952, 3451, 6, 5200645)
(9952, 6164, 1, 168068)
(9952, 3451, 9, 9248587)
(1308, 4594, 9, 8036235)
(9952, 9774, 5, 8771483)
(9952, 9774, 5, 8582941)
(9952, 6164, 10, 8358566)
(1308, 7963, 10, 901060)
(1308, 6379, 6, 2987799)
(1308, 7963, 4, 920045)
(1308, 4594, 2, 2651754)
(9952, 6164, 9, 9779071)
(1308, 6379, 8, 2726405)
(1308, 4594, 5, 9713476)
(1308, 4594, 6, 9770673)
(1308, 7963, 5, 4353743)
(1308, 7963, 8, 5231370)
(9952, 6164, 7, 4593044)
(9952, 9774, 8, 3141762)
(1308, 4594, 6, 4469282)
(9952, 6164, 4, 2336957)
(9952, 6164, 3, 5584577)
(9952, 6164, 3, 9930353)
(9952, 9774, 1, 9743382)
(1308, 4594, 5, 387505)
(1308, 6379, 10, 3215579)
(9952, 6164, 8, 2492100)
(9952, 3451, 2, 7254242)
(1308, 6379, 10, 9061013)
(1308, 7963, 8, 5498024)
(9952, 6164, 1, 6313901)
(9952, 3451, 5, 545981)
(9952, 6164, 3, 9812171)
(9952, 6164, 10, 4880143)
(1308, 4594, 3, 9877619)
(1308, 7963, 8, 7998149)
(9952, 9774, 8, 3357021)
(9952, 3451, 8, 7859360)
(1308, 7963, 8, 3411741)
(9952, 3451, 4, 1449774)
(1308, 7963, 6, 8097322)
(9952, 9774, 3, 8921345)
(9952, 6164, 8, 537305)
(1308, 7963, 2, 4504353)
(9952, 3451, 10, 3045178)
(9952, 3451, 5, 7949112)
(1308, 4594, 8, 4704040)
(1308, 7963, 4, 1094008)
(9952, 6164, 10, 5618121)
(1308, 6379, 10, 7299825)
(1308, 4594, 8, 3793480)
(9952, 6164, 4, 1848966)
(9952, 6164, 7, 1843496)
(9952, 6164, 1, 5652612)
(9952, 3451, 1, 4594408)
(1308, 4594, 3, 652983)
(9952, 6164, 9, 2035759)
(9952, 9774, 10, 4953123)
(1308, 7963, 3, 2494397)
(1308, 6379, 9, 4938411)
(1308, 4594, 9, 3679295)
(1308, 4594, 9, 8543356)
(9952, 3451, 2, 1862941)
(9952, 6164, 1, 2934367)
(9952, 3451, 4, 749965)
(1308, 4594, 10, 5786300)
(9952, 3451, 7, 2635788)
(1308, 4594, 8, 6552738)
(1308, 4594, 4, 3961731)
(9952, 9774, 9, 3914682)
(9952, 9774, 8, 934312)
(1308, 6379, 1, 2376792)
(1308, 6379, 9, 5302695)
(1308, 7963, 10, 6695190)
(1308, 4594, 9, 8690834)
(1308, 4594, 10, 5059176)
(9952, 6164, 5, 694543)
(1308, 6379, 2, 8018480)
(9952, 9774, 2, 6616773)
(9952, 9774, 8, 2558066)
(1308, 6379, 3, 7674036)
(9952, 9774, 2, 2453614)
(1308, 6379, 10, 3149185)
(1308, 4594, 10, 8586372)
(1308, 4594, 2, 5712419)
(9952, 3451, 7, 7330877)
(9952, 6164, 2, 2047696)
(1308, 4594, 3, 7804933)
(1308, 7963, 3, 113492)
(1308, 6379, 2, 405328)
(1308, 7963, 9, 8185282)
(1308, 7963, 8, 1941761)
(9952, 9774, 5, 8205018)
(9952, 6164, 4, 4118650)
(1308, 4594, 4, 2668012)
(9952, 3451, 4, 3945467)
(9952, 3451, 10, 3529107)
(9952, 9774, 3, 121445)
(1308, 7963, 5, 7399513)
(9952, 6164, 1, 9426172)
(1308, 7963, 3, 2773343)
(9952, 3451, 5, 3682423)
(9952, 3451, 9, 7406103)
(9952, 9774, 6, 9254938)
(9952, 6164, 1, 3385190)
(1308, 6379, 6, 4023069)
(9952, 9774, 9, 5820861)
(9952, 6164, 2, 3304920)
(9952, 6164, 10, 7064196)
(1308, 4594, 4, 4681464)
(9952, 3451, 10, 5831735)
(1308, 7963, 9, 3741496)
(9952, 9774, 9, 8208129)
(9952, 9774, 9, 2703273)
(9952, 9774, 6, 8967505)
(1308, 7963, 1, 2244777)
(9952, 6164, 9, 118413)
(9952, 9774, 6, 7395269)
(1308, 7963, 10, 9258843)
(9952, 6164, 3, 769596)
(9952, 9774, 8, 7665179)
(1308, 4594, 5, 6077919)
(9952, 9774, 9, 4336973)
(1308, 6379, 5, 2107061)
(9952, 3451, 5, 5362941)
(1308, 7963, 8, 4431672)
(1308, 6379, 5, 4926347)
(9952, 6164, 9, 7994109)
(9952, 6164, 6, 1852128)
(1308, 4594, 4, 1866350)
(9952, 6164, 5, 9589286)
(1308, 6379, 10, 3454515)
(9952, 9774, 4, 6388789)
(9952, 3451, 2, 9453642)
(9952, 6164, 6, 5140012)
(9952, 9774, 10, 428838)
(9952, 9774, 4, 1218899)
(1308, 4594, 2, 4091169)
(9952, 3451, 2, 8463613)
(1308, 7963, 2, 9097867)
(1308, 4594, 6, 5112710)
(9952, 9774, 4, 6717422)
(1308, 7963, 9, 7751805)
(1308, 6379, 3, 2075359)
(1308, 7963, 10, 4635341)
(9952, 9774, 1, 2690046)
(9952, 9774, 6, 5567166)
(1308, 7963, 10, 5560132)
(1308, 4594, 3, 3453689)
(9952, 3451, 1, 698821)
(9952, 9774, 1, 3835373)
(1308, 7963, 5, 7048966)
(1308, 7963, 8, 317725)
(9952, 9774, 6, 1359184)
(9952, 3451, 4, 1103400)
(9952, 3451, 5, 40431)
(1308, 7963, 7, 1481113)
(9952, 9774, 4, 7134656)
(9952, 6164, 5, 9490298)
(1308, 6379, 1, 5986782)
(1308, 4594, 4, 8037552)
(9952, 6164, 4, 4629723)
(1308, 4594, 7, 5107590)
(9952, 3451, 9, 8211966)
(1308, 6379, 3, 6705875)
(1308, 7963, 5, 521601)
(9952, 6164, 7, 1137911)
(1308, 7963, 7, 3168792)
(9952, 9774, 9, 1142718)
(9952, 6164, 10, 433388)
(1308, 7963, 2, 8032827)
(9952, 9774, 8, 7684937)
(9952, 9774, 9, 5821549)
(1308, 4594, 6, 5275360)
(9952, 3451, 1, 4287111)
(1308, 6379, 10, 7132846)
(1308, 7963, 9, 5897165)
(1308, 6379, 4, 9499884)
(9952, 9774, 7, 5427111)
(9952, 6164, 2, 9305306)
(9952, 3451, 4, 4559581)
(9952, 3451, 10, 5600356)
(1308, 4594, 6, 4761373)
(1308, 4594, 7, 5529100)
(9952, 9774, 8, 6948792)
(1308, 7963, 1, 6714639)
(9952, 6164, 6, 3097546)
(9952, 9774, 4, 5099439)
(9952, 3451, 4, 9091090)
(9952, 9774, 1, 1521875)
(1308, 4594, 8, 9225806)
(9952, 3451, 4, 3218808)
(1308, 4594, 10, 9195571)
(9952, 6164, 5, 3404020)
(1308, 7963, 1, 3536239)
(9952, 9774, 9, 2084624)
(1308, 4594, 9, 5204310)
(1308, 4594, 4, 6695786)
(1308, 6379, 7, 1303181)
(1308, 4594, 3, 7980195)
(1308, 4594, 4, 5676900)
(9952, 9774, 7, 3487478)
(9952, 3451, 8, 8676262)
(1308, 6379, 8, 6866854)
(1308, 7963, 10, 6545013)
(9952, 6164, 9, 7905297)
(1308, 7963, 4, 4884116)
(1308, 4594, 8, 8186518)
(9952, 3451, 5, 2551573)
(9952, 6164, 8, 9431556)
(9952, 3451, 10, 8909070)
(1308, 6379, 4, 3609174)
(9952, 6164, 10, 8947281)
(1308, 6379, 3, 6222042)
(9952, 9774, 8, 3094016)
(9952, 3451, 10, 9476818)
(1308, 7963, 7, 1306574)
(1308, 7963, 9, 6066824)
(1308, 4594, 4, 4165965)
(9952, 9774, 10, 8666820)
(9952, 3451, 5, 138562)
(1308, 4594, 6, 7160457)
(1308, 7963, 4, 3721389)
(9952, 9774, 5, 4698939)
(9952, 3451, 4, 6902517)
(1308, 6379, 2, 8148340)
(9952, 6164, 6, 8568347)
(9952, 9774, 5, 5564512)
(9952, 3451, 10, 7489364)
(9952, 9774, 2, 4810150)
(1308, 4594, 4, 2056305)
(1308, 4594, 5, 6005104)
(9952, 3451, 2, 6980722)
(9952, 3451, 6, 4348031)
(9952, 9774, 8, 262518)
(9952, 3451, 8, 8954953)
(1308, 4594, 9, 7171256)
(9952, 6164, 6, 6922262)
(9952, 3451, 1, 348928)
(9952, 6164, 5, 2351270)
(1308, 7963, 9, 9933416)
(9952, 9774, 7, 2950056)
(1308, 6379, 9, 1676190)
(9952, 9774, 7, 6782614)
(9952, 3451, 2, 5645973)
(1308, 7963, 8, 7353402)
(1308, 4594, 10, 2166390)
(1308, 4594, 7, 1479634)
(9952, 9774, 4, 3019378)
(1308, 4594, 5, 7489560)
(9952, 9774, 8, 1906819)
(1308, 6379, 2, 4854773)
(1308, 4594, 2, 3591299)
(1308, 6379, 1, 7268195)
(1308, 4594, 2, 4195951)
(1308, 6379, 8, 6321921)
(1308, 6379, 2, 2206364)
(1308, 4594, 10, 8869890)
(1308, 4594, 2, 7740331)
(1308, 4594, 1, 3897708)
(9952, 3451, 9, 755658)
(9952, 6164, 3, 1247330)
(9952, 9774, 1, 8820897)
(1308, 6379, 2, 2401980)
(1308, 7963, 9, 6367007)
(9952, 6164, 5, 3314137)
(1308, 7963, 6, 7513153)
(1308, 6379, 10, 1379640)
(9952, 9774, 5, 8888959)
(9952, 3451, 6, 6081548)
(1308, 7963, 1, 3931691)
(1308, 6379, 10, 181063)
(9952, 3451, 3, 1971893)
(1308, 7963, 8, 2874839)
(9952, 3451, 1, 6380558)
(9952, 9774, 9, 1252001)
(9952, 9774, 3, 8622046)
(1308, 4594, 7, 3622465)
(1308, 6379, 10, 3450035)
(1308, 7963, 1, 72420)
(9952, 6164, 7, 3444414)
(9952, 9774, 2, 3989893)
(1308, 4594, 7, 1265502)
(1308, 6379, 9, 1890430)
(1308, 6379, 3, 183623)
(9952, 3451, 10, 144996)
(9952, 3451, 3, 3086957)
(1308, 4594, 5, 2835024)
(9952, 6164, 6, 5827500)
(9952, 9774, 7, 2655044)
(1308, 6379, 9, 6137246)
(9952, 6164, 8, 6359106)
(9952, 9774, 7, 2629112)
(1308, 4594, 2, 6002576)
(9952, 9774, 7, 4039312)
(9952, 6164, 9, 986225)
(1308, 7963, 9, 6876766)
(1308, 4594, 3, 3326391)
(9952, 3451, 5, 9283039)
(1308, 4594, 5, 1214394)
(1308, 7963, 6, 4544404)
(1308, 7963, 4, 2245751)
(9952, 6164, 2, 623725)
(1308, 7963, 6, 4438480)
(9952, 6164, 1, 6261704)
(9952, 6164, 2, 9613829)
(9952, 9774, 9, 7235687)
(1308, 7963, 9, 4225263)
(1308, 7963, 4, 9969870)
(1308, 7963, 5, 9326997)
(1308, 4594, 6, 4847315)
(1308, 6379, 8, 7460374)
(9952, 3451, 10, 7193023)
(1308, 4594, 2, 4741978)
(9952, 3451, 5, 5235325)
(1308, 7963, 10, 775636)
(1308, 6379, 8, 4872594)
(9952, 6164, 5, 6263798)
(9952, 6164, 5, 1960036)
(9952, 3451, 8, 9221015)
(9952, 6164, 6, 6754241)
(1308, 4594, 4, 4714275)
(1308, 4594, 4, 1554065)
(1308, 6379, 8, 5995193)
(9952, 6164, 1, 7284061)
(9952, 9774, 8, 3212221)
(9952, 9774, 1, 3126595)
(9952, 3451, 10, 1652106)
(9952, 9774, 10, 8498580)
(1308, 4594, 1, 7892243)
(1308, 4594, 6, 1320026)
(1308, 6379, 4, 9327412)
(1308, 4594, 3, 9375904)
(9952, 9774, 3, 4013755)
(9952, 3451, 3, 6023596)
(9952, 3451, 4, 9367817)
(9952, 3451, 10, 8308476)
(9952, 9774, 4, 4128840)
(9952, 3451, 2, 2552146)
(1308, 4594, 2, 5947765)
(9952, 6164, 3, 5699275)
(1308, 6379, 4, 3307172)
(9952, 9774, 7, 669277)
(9952, 6164, 7, 7587994)
(9952, 9774, 1, 5373725)
(9952, 6164, 3, 2662055)
(9952, 3451, 3, 9143969)
(9952, 3451, 3, 5025676)
(1308, 7963, 3, 2759071)
(9952, 6164, 6, 9587970)
(9952, 6164, 3, 3072697)
(9952, 6164, 3, 1103041)
(9952, 9774, 8, 3513591)
(9952, 6164, 9, 6088197)
(1308, 7963, 2, 7681560)
(9952, 3451, 7, 378373)
(1308, 6379, 6, 7711283)
(1308, 4594, 1, 1527237)
(1308, 6379, 9, 8689945)
(1308, 7963, 1, 880873)
(9952, 9774, 6, 9059038)
(9952, 6164, 1, 7395634)
(1308, 6379, 7, 5217385)
(1308, 6379, 3, 5853038)
(9952, 9774, 1, 9317662)
(1308, 6379, 3, 1001960)
(9952, 9774, 1, 7906469)
(9952, 9774, 9, 1212205)
(9952, 6164, 5, 3579361)
(9952, 6164, 10, 5578581)
(9952, 9774, 7, 7232851)
(1308, 4594, 2, 2659564)
(9952, 6164, 10, 9971970)
(1308, 4594, 6, 786986)
(9952, 3451, 3, 3180229)
(1308, 6379, 3, 2742094)
(1308, 4594, 7, 5564295)
(1308, 4594, 9, 5705567)
(1308, 6379, 1, 9823642)
(9952, 9774, 7, 765689)
(1308, 6379, 6, 8323555)
(1308, 7963, 8, 7534191)
(1308, 7963, 10, 3557964)
(9952, 6164, 1, 5536105)
(1308, 4594, 7, 224197)
(9952, 9774, 9, 2360005)
(9952, 3451, 8, 6478484)
(9952, 3451, 3, 6729021)
(1308, 6379, 10, 1574807)
(1308, 7963, 4, 9489828)
(9952, 6164, 8, 7264265)
(9952, 6164, 7, 6537996)
(1308, 4594, 2, 5725618)
(1308, 6379, 2, 9781045)
(1308, 4594, 10, 416402)
(1308, 6379, 4, 7684859)
(1308, 7963, 4, 4412105)
(1308, 4594, 10, 3122761)
(9952, 6164, 4, 6210912)
(9952, 6164, 7, 4634716)
(1308, 7963, 6, 2513613)
(1308, 4594, 7, 9989467)
(9952, 3451, 8, 7172167)
(9952, 6164, 9, 1798625)
(9952, 6164, 2, 8230099)
(9952, 9774, 10, 4027224)
(1308, 7963, 1, 3842451)
(9952, 3451, 9, 6074917)
(1308, 6379, 8, 7347562)
(9952, 3451, 8, 4298154)
(1308, 4594, 6, 7015228)
(9952, 6164, 2, 8828395)
(1308, 4594, 1, 9182830)
(1308, 4594, 8, 1911676)
(9952, 3451, 7, 6318825)
(9952, 3451, 3, 5374472)
(9952, 6164, 3, 2672093)
(9952, 9774, 2, 9152332)
(9952, 3451, 9, 5431420)
(9952, 3451, 1, 4021482)
(9952, 9774, 7, 8330717)
(1308, 6379, 7, 5933296)
(1308, 4594, 8, 4403588)
(9952, 9774, 2, 6417948)
(9952, 9774, 3, 9115991)
(9952, 6164, 9, 1988953)
(1308, 4594, 2, 2745892)
(1308, 7963, 4, 927490)
(9952, 9774, 2, 1912511)
(1308, 4594, 3, 3638572)
(1308, 6379, 2, 4739936)
(1308, 6379, 8, 9473132)
(1308, 4594, 3, 9518831)
(1308, 7963, 3, 2573743)
(9952, 9774, 9, 1489755)
(1308, 7963, 6, 612500)
(1308, 6379, 9, 6132467)
(1308, 6379, 1, 5956289)
(9952, 6164, 3, 4725334)
(9952, 6164, 4, 5073699)
(1308, 4594, 3, 7307571)
(9952, 3451, 2, 1108774)
(9952, 3451, 10, 7270157)
(9952, 6164, 4, 6128971)
(9952, 6164, 9, 7503047)
(1308, 7963, 1, 9040777)
(9952, 6164, 5, 8323941)
(9952, 3451, 10, 2723468)
(9952, 9774, 9, 5495557)
(9952, 6164, 10, 4523204)
(1308, 4594, 10, 837244)
(1308, 4594, 3, 9388843)
(1308, 4594, 4, 6154657)
(1308, 7963, 1, 1722797)
(1308, 7963, 1, 3535971)
(9952, 3451, 10, 1524533)
(1308, 6379, 10, 1976696)
(9952, 9774, 10, 1471279)
(9952, 6164, 10, 1334784)
(1308, 4594, 4, 217759)
(9952, 6164, 10, 4276059)
(1308, 7963, 7, 9561403)
(1308, 6379, 7, 6218037)
(1308, 4594, 9, 9272162)
(1308, 6379, 7, 9975530)
(1308, 4594, 5, 236967)
(9952, 9774, 6, 4743377)
(9952, 9774, 8, 1010977)
(9952, 3451, 1, 8552587)
(1308, 7963, 9, 5030470)
(1308, 6379, 8, 6329408)
(9952, 6164, 4, 2775247)
(9952, 6164, 7, 2883596)
(1308, 4594, 8, 8803835)
(9952, 3451, 1, 2253626)
(9952, 6164, 4, 3829677)
(9952, 3451, 4, 171937)
(9952, 6164, 10, 3185299)
(1308, 4594, 6, 7794445)
(9952, 6164, 3, 9310256)
(1308, 4594, 4, 9739551)
(1308, 4594, 10, 7044639)
(1308, 6379, 1, 1337425)
(1308, 6379, 4, 3096873)
(9952, 3451, 9, 3170610)
(1308, 4594, 9, 580076)
(9952, 3451, 3, 4948030)
(9952, 3451, 6, 6718968)
(9952, 3451, 2, 9345630)
(9952, 9774, 1, 410787)
(1308, 7963, 10, 8935030)
(9952, 6164, 4, 3651956)
(9952, 9774, 10, 8236896)
(9952, 9774, 8, 9196042)
(1308, 7963, 2, 6083806)
(1308, 6379, 6, 9784463)
(1308, 4594, 10, 7989118)
(9952, 6164, 10, 8645531)
(9952, 6164, 4, 9325368)
(1308, 6379, 5, 6700417)
(9952, 3451, 2, 9709602)
(1308, 4594, 4, 5857624)
(1308, 6379, 1, 6552869)
(1308, 4594, 6, 9053694)
(1308, 6379, 2, 3038311)
(9952, 6164, 4, 7808717)
(9952, 6164, 7, 7718719)
(9952, 9774, 4, 8770308)
(9952, 6164, 9, 2980442)
(9952, 6164, 5, 5564636)
(9952, 9774, 3, 9849313)
(9952, 3451, 3, 9384543)
(9952, 9774, 7, 8329831)
(9952, 6164, 2, 2334597)
(9952, 3451, 7, 8050498)
(9952, 3451, 8, 9401788)
(9952, 9774, 7, 6731939)
(1308, 7963, 6, 4485823)
(9952, 9774, 4, 6634745)
(1308, 6379, 5, 1047212)
(1308, 6379, 8, 299027)
(1308, 7963, 1, 6821227)
(1308, 6379, 8, 5435196)
(9952, 3451, 7, 3264216)
(1308, 6379, 6, 1498994)
(9952, 9774, 5, 3446917)
(9952, 3451, 7, 5644380)
(9952, 9774, 2, 7078124)
(9952, 6164, 1, 9955815)
(1308, 6379, 2, 5006818)
(1308, 6379, 3, 9175171)
(9952, 3451, 7, 4322085)
(9952, 9774, 7, 5214307)
(1308, 7963, 6, 4222169)
(1308, 4594, 6, 5319281)
(1308, 7963, 5, 1149846)
(1308, 6379, 7, 4095158)
(9952, 3451, 6, 6612467)
(9952, 6164, 5, 3854575)
(9952, 9774, 5, 5738871)
(1308, 7963, 1, 6827097)
(1308, 6379, 4, 1340633)
(9952, 9774, 6, 788832)
(9952, 3451, 1, 3401630)
(9952, 9774, 5, 8079467)
(9952, 6164, 8, 5707842)
(9952, 3451, 8, 3541700)
(1308, 7963, 3, 7761429)
(1308, 7963, 9, 2223355)
(1308, 4594, 2, 789262)
(9952, 9774, 8, 631334)
(1308, 6379, 7, 7375826)
(9952, 6164, 4, 6598461)
(1308, 4594, 1, 1491543)
(9952, 9774, 6, 7058956)
(1308, 7963, 5, 1898506)
(1308, 7963, 1, 4605799)
(1308, 7963, 8, 6349569)
(9952, 6164, 7, 6296064)
(9952, 3451, 10, 9770908)
(9952, 6164, 9, 9384565)
(9952, 3451, 2, 1565631)
(1308, 4594, 9, 6600880)
(1308, 7963, 1, 2924975)
(1308, 6379, 3, 8526968)
(1308, 4594, 6, 8066965)
(9952, 9774, 1, 6500852)
(9952, 6164, 10, 9215235)
(1308, 7963, 2, 3783892)
(1308, 7963, 2, 7319992)
(9952, 3451, 5, 1782504)
(9952, 9774, 6, 6258615)
(9952, 3451, 7, 3990066)
(9952, 9774, 2, 2668612)
(1308, 7963, 6, 830125)
(9952, 6164, 2, 9155631)
(1308, 6379, 1, 7275951)
(1308, 4594, 6, 6645671)
(1308, 4594, 6, 2592823)
(9952, 9774, 5, 7981650)
(9952, 3451, 10, 4953650)
(1308, 4594, 1, 2896494)
(9952, 6164, 1, 1019718)
(9952, 6164, 5, 4351031)
(9952, 3451, 10, 4900521)
(9952, 6164, 6, 9982345)
(9952, 6164, 2, 9630171)
(9952, 9774, 7, 7829391)
(9952, 3451, 1, 5610356)
(9952, 6164, 10, 1176165)
(9952, 6164, 9, 6333869)
(9952, 3451, 9, 4081819)
(1308, 4594, 6, 6932183)
(9952, 6164, 1, 7030316)
(9952, 6164, 10, 438962)
(1308, 4594, 8, 9047424)
(1308, 4594, 3, 2643260)
(9952, 6164, 7, 8111006)
(1308, 4594, 6, 160352)
(9952, 3451, 6, 6996409)
(1308, 6379, 3, 2688939)
(1308, 6379, 6, 2588196)
(9952, 3451, 9, 728188)
(1308, 4594, 1, 2802652)
(1308, 6379, 7, 1848804)
(9952, 9774, 4, 5763867)
(1308, 6379, 3, 6691154)
(9952, 9774, 6, 7559599)
(1308, 7963, 4, 741847)
(9952, 6164, 6, 2134341)
(9952, 3451, 8, 1924064)
(1308, 6379, 2, 9137747)
(9952, 6164, 3, 3657269)
(9952, 3451, 2, 1995624)
(1308, 4594, 1, 799484)
(1308, 7963, 7, 2305869)
(9952, 6164, 10, 7332277)
(9952, 3451, 3, 2437118)
(1308, 7963, 6, 4396993)
(9952, 3451, 3, 1985951)
(9952, 6164, 2, 4957629)
(9952, 3451, 5, 136788)
(9952, 9774, 4, 6288429)
(9952, 3451, 9, 4890864)
(1308, 4594, 8, 4711280)
(1308, 6379, 8, 1831552)
(9952, 3451, 9, 4063234)
(9952, 6164, 10, 2388268)
(9952, 6164, 9, 3844653)
